,광역시/도,시/군/구,차량가격,국고보조금,지방비보조금,보조금합계,예상구매가,차종,연도
0,경남,사천시,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,김해시,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,밀양시,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,거제시,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,양산시,"5,595",700,700,"1,400","4,195",기아 EV6 (Kia EV6),2022
0,경남,의령군,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,함안군,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,창녕군,"5,595",700,645,"1,345","4,250",기아 EV6 (Kia EV6),2022
0,경남,고성군,"5,595",700,750,"1,450","4,145",기아 EV6 (Kia EV6),2022
0,경남,남해군,"5,595",700,700,"1,400","4,195",기아 EV6 (Kia EV6),2022
0,경남,하동군,"5,595",700,600,"1,300","4,295",기아 EV6 (Kia EV6),2022
0,경남,산청군,"5,595",700,700,"1,400","4,195",기아 EV6 (Kia EV6),2022
0,경남,함양군,"5,595",700,700,"1,400","4,195",기아 EV6 (Kia EV6),2022
0,경남,거창군,"5,595",700,700,"1,400","4,195",기아 EV6 (Kia EV6),2022
0,경남,합천군,"5,595",700,800,"1,500","4,095",기아 EV6 (Kia EV6),2022
0,서울,서울특별시,"5,935",680,180,860,"5,075",기아 EV6 (Kia EV6),2023
0,부산,부산광역시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,대구,대구광역시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,인천,인천광역시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,광주,광주광역시,"5,935",680,390,"1,070","4,865",기아 EV6 (Kia EV6),2023
0,대전,대전광역시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,울산,울산광역시,"5,935",680,340,"1,020","4,915",기아 EV6 (Kia EV6),2023
0,세종,세종특별자치시,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,제주,제주특별자치도,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,수원시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,성남시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,의정부시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,안양시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,부천시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,광명시,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,평택시,"5,935",680,500,"1,180","4,755",기아 EV6 (Kia EV6),2023
0,경기,동두천시,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,안산시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,고양시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,과천시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,구리시,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,남양주시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,오산시,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,시흥시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,군포시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,의왕시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,하남시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,용인시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,파주시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,이천시,"5,935",680,500,"1,180","4,755",기아 EV6 (Kia EV6),2023
0,경기,안성시,"5,935",680,500,"1,180","4,755",기아 EV6 (Kia EV6),2023
0,경기,김포시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,화성시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,광주시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,양주시,"5,935",680,350,"1,030","4,905",기아 EV6 (Kia EV6),2023
0,경기,포천시,"5,935",680,300,980,"4,955",기아 EV6 (Kia EV6),2023
0,경기,여주시,"5,935",680,500,"1,180","4,755",기아 EV6 (Kia EV6),2023
0,경기,연천군,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,경기,가평군,"5,935",680,500,"1,180","4,755",기아 EV6 (Kia EV6),2023
0,경기,양평군,"5,935",680,400,"1,080","4,855",기아 EV6 (Kia EV6),2023
0,강원,춘천시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,원주시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,강릉시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,동해시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,태백시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,속초시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,삼척시,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,홍천군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,횡성군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,영월군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,평창군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,정선군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,철원군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,화천군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,양구군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,인제군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,고성군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,강원,양양군,"5,935",680,360,"1,040","4,895",기아 EV6 (Kia EV6),2023
0,충북,청주시,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,충주시,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,제천시,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,보은군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,옥천군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,증평군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,영동군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,진천군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,괴산군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,음성군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충북,단양군,"5,935",680,680,"1,360","4,575",기아 EV6 (Kia EV6),2023
0,충남,천안시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,공주시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,보령시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,아산시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,서산시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,논산시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,계룡시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,당진시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,금산군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,부여군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,서천군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,청양군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,홍성군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,예산군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,충남,태안군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,전주시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,군산시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,익산시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,정읍시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,남원시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,김제시,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,완주군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,진안군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,무주군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,장수군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,임실군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,순창군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,고창군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전북,부안군,"5,935",680,700,"1,380","4,555",기아 EV6 (Kia EV6),2023
0,전남,목포시,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,여수시,"5,935",680,620,"1,300","4,635",기아 EV6 (Kia EV6),2023
0,전남,순천시,"5,935",680,650,"1,330","4,605",기아 EV6 (Kia EV6),2023
0,전남,나주시,"5,935",680,650,"1,330","4,605",기아 EV6 (Kia EV6),2023
0,전남,광양시,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,담양군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,곡성군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,구례군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,고흥군,"5,935",680,830,"1,510","4,425",기아 EV6 (Kia EV6),2023
0,전남,보성군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,화순군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,장흥군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,강진군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,해남군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,영암군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,무안군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,함평군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,영광군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,장성군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,완도군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,전남,진도군,"5,935",680,850,"1,530","4,405",기아 EV6 (Kia EV6),2023
0,전남,신안군,"5,935",680,750,"1,430","4,505",기아 EV6 (Kia EV6),2023
0,경북,포항시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,경주시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,김천시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,안동시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,구미시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,영주시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,영천시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,상주시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,문경시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,경산시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,군위군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,의성군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,청송군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,영양군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,영덕군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,청도군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,고령군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,성주군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,칠곡군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,예천군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,봉화군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,울진군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경북,울릉군,"5,935",680,"1,100","1,780","4,155",기아 EV6 (Kia EV6),2023
0,경남,창원시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,진주시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,통영시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,사천시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,김해시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,밀양시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,거제시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,양산시,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,의령군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,함안군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,창녕군,"5,935",680,645,"1,325","4,610",기아 EV6 (Kia EV6),2023
0,경남,고성군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,남해군,"5,935",680,620,"1,300","4,635",기아 EV6 (Kia EV6),2023
0,경남,하동군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,산청군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,함양군,"5,935",680,600,"1,280","4,655",기아 EV6 (Kia EV6),2023
0,경남,거창군,"5,935",680,"1,150","1,830","4,105",기아 EV6 (Kia EV6),2023
0,경남,합천군,"5,935",680,800,"1,480","4,455",기아 EV6 (Kia EV6),2023
0,공단,한국환경공단,"5,935",680,0,680,"5,255",기아 EV6 (Kia EV6),2023
0,서울,서울특별시,"7,337",330,87,417 ,"6,920 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,부산,부산광역시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,대구,대구광역시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,인천,인천광역시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,광주,광주광역시,"7,337",330,189,519 ,"6,818 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,대전,대전광역시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,울산,울산광역시,"7,337",330,165,495 ,"6,842 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,세종,세종특별자치시,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,제주,제주특별자치도,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,수원시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,성남시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,의정부시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,안양시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,부천시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,광명시,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,평택시,"7,337",330,242,572 ,"6,765 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,동두천시,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,안산시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,고양시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,과천시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,구리시,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,남양주시,"7,337",330,146,476.0 ,"6,861.0 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,오산시,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,시흥시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,군포시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,의왕시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,하남시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,용인시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,파주시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,이천시,"7,337",330,242,572 ,"6,765 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,안성시,"7,337",330,242,572 ,"6,765 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,김포시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,화성시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,광주시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,양주시,"7,337",330,169,499 ,"6,838 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,포천시,"7,337",330,145,475 ,"6,862 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,여주시,"7,337",330,242,572 ,"6,765 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,연천군,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,가평군,"7,337",330,242,572 ,"6,765 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,경기,양평군,"7,337",330,194,524 ,"6,813 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,춘천시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,원주시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,강릉시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,동해시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,태백시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,속초시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,삼척시,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,홍천군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,횡성군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,영월군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,평창군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,정선군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,철원군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,화천군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,양구군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,인제군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,고성군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,강원,양양군,"7,337",330,174,504 ,"6,833 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,청주시,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,충주시,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,제천시,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,보은군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,옥천군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,영동군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,증평군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,진천군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,괴산군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,음성군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충북,단양군,"7,337",330,330,660 ,"6,677 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,천안시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,공주시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,보령시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,아산시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,서산시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,논산시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,계룡시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,당진시,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,금산군,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,부여군,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,서천군,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,청양군,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
0,충남,홍성군,"7,337",330,339,669 ,"6,668 ",기아 EV9 2WD (KIA EV9 2WD),2023
